County,City,Region_id,Collect_date,Home_value
 Los Angeles,Long Beach,46298,2020-10-31,687187.0
 Los Angeles,Long Beach,46298,2020-09-30,678902.0
 Los Angeles,Long Beach,46298,2020-08-31,669294.0
 Los Angeles,Long Beach,46298,2020-07-31,652586.0
 Los Angeles,Long Beach,46298,2020-06-30,664680.0
 Los Angeles,Long Beach,46298,2020-05-31,660873.0
 Los Angeles,Long Beach,46298,2020-04-30,670089.0
 Los Angeles,Long Beach,46298,2020-03-31,667286.0
 Los Angeles,Long Beach,46298,2020-02-29,663171.0
 Los Angeles,Long Beach,46298,2020-01-31,658275.0
 Los Angeles,Long Beach,46298,2019-12-31,654976.0
 Los Angeles,Long Beach,46298,2019-11-30,651760.0
 Lassen,Litchfield,46263,2020-10-31,215348.0
 Lassen,Litchfield,46263,2020-09-30,214621.0
 Lassen,Litchfield,46263,2020-08-31,214190.0
 Lassen,Litchfield,46263,2020-07-31,219058.0
 Lassen,Litchfield,46263,2020-06-30,213915.0
 Lassen,Litchfield,46263,2020-05-31,210198.0
 Lassen,Litchfield,46263,2020-04-30,214514.0
 Lassen,Litchfield,46263,2020-03-31,214425.0
 Lassen,Litchfield,46263,2020-02-29,213891.0
 Lassen,Litchfield,46263,2020-01-31,213694.0
 Lassen,Litchfield,46263,2019-12-31,213272.0
 Lassen,Litchfield,46263,2019-11-30,213264.0
 Kings,Lemoore,46218,2020-10-31,280731.0
 Kings,Lemoore,46218,2020-09-30,276966.0
 Kings,Lemoore,46218,2020-08-31,273427.0
 Kings,Lemoore,46218,2020-07-31,270310.0
 Kings,Lemoore,46218,2020-06-30,264127.0
 Kings,Lemoore,46218,2020-05-31,261145.0
 Kings,Lemoore,46218,2020-04-30,263369.0
 Kings,Lemoore,46218,2020-03-31,261504.0
 Kings,Lemoore,46218,2020-02-29,259894.0
 Kings,Lemoore,46218,2020-01-31,258024.0
 Kings,Lemoore,46218,2019-12-31,256655.0
 Kings,Lemoore,46218,2019-11-30,255111.0
 Los Angeles,Lawndale,46178,2020-10-31,656436.0
 Los Angeles,Lawndale,46178,2020-09-30,648878.0
 Los Angeles,Lawndale,46178,2020-08-31,640954.0
 Los Angeles,Lawndale,46178,2020-07-31,633427.0
 Los Angeles,Lawndale,46178,2020-06-30,632708.0
 Los Angeles,Lawndale,46178,2020-05-31,629768.0
 Los Angeles,Lawndale,46178,2020-04-30,649343.0
 Los Angeles,Lawndale,46178,2020-03-31,646675.0
 Los Angeles,Lawndale,46178,2020-02-29,643383.0
 Los Angeles,Lawndale,46178,2020-01-31,639999.0
 Los Angeles,Lawndale,46178,2019-12-31,637658.0
 Los Angeles,Lawndale,46178,2019-11-30,634632.0
 Orange,Laguna Woods,46098,2020-10-31,371273.0
 Orange,Laguna Woods,46098,2020-09-30,367112.0
 Orange,Laguna Woods,46098,2020-08-31,364631.0
 Orange,Laguna Woods,46098,2020-07-31,375566.0
 Orange,Laguna Woods,46098,2020-06-30,451343.0
 Orange,Laguna Woods,46098,2020-05-31,468774.0
 Orange,Laguna Woods,46098,2020-04-30,469348.0
 Orange,Laguna Woods,46098,2020-03-31,470351.0
 Orange,Laguna Woods,46098,2020-02-29,469542.0
 Orange,Laguna Woods,46098,2020-01-31,466744.0
 Orange,Laguna Woods,46098,2019-12-31,471013.0
 Orange,Laguna Woods,46098,2019-11-30,481550.0
 San Diego,La Mesa,46089,2020-10-31,652857.0
 San Diego,La Mesa,46089,2020-09-30,640771.0
 San Diego,La Mesa,46089,2020-08-31,630274.0
 San Diego,La Mesa,46089,2020-07-31,617551.0
 San Diego,La Mesa,46089,2020-06-30,636737.0
 San Diego,La Mesa,46089,2020-05-31,636097.0
 San Diego,La Mesa,46089,2020-04-30,634752.0
 San Diego,La Mesa,46089,2020-03-31,632413.0
 San Diego,La Mesa,46089,2020-02-29,628653.0
 San Diego,La Mesa,46089,2020-01-31,625157.0
 San Diego,La Mesa,46089,2019-12-31,620638.0
 San Diego,La Mesa,46089,2019-11-30,617446.0
 Los Angeles,La Canada Flintridge,46080,2020-10-31,1783251.0
 Los Angeles,La Canada Flintridge,46080,2020-09-30,1770977.0
 Los Angeles,La Canada Flintridge,46080,2020-08-31,1755323.0
 Los Angeles,La Canada Flintridge,46080,2020-07-31,1709099.0
 Los Angeles,La Canada Flintridge,46080,2020-06-30,1727202.0
 Los Angeles,La Canada Flintridge,46080,2020-05-31,1727546.0
 Los Angeles,La Canada Flintridge,46080,2020-04-30,1716369.0
 Los Angeles,La Canada Flintridge,46080,2020-03-31,1703996.0
 Los Angeles,La Canada Flintridge,46080,2020-02-29,1686173.0
 Los Angeles,La Canada Flintridge,46080,2020-01-31,1665737.0
 Los Angeles,La Canada Flintridge,46080,2019-12-31,1652016.0
 Los Angeles,La Canada Flintridge,46080,2019-11-30,1637965.0
 Sonoma,Kenwood,46018,2020-10-31,956269.0
 Sonoma,Kenwood,46018,2020-09-30,940637.0
 Sonoma,Kenwood,46018,2020-08-31,923428.0
 Sonoma,Kenwood,46018,2020-07-31,882116.0
 Sonoma,Kenwood,46018,2020-06-30,949263.0
 Sonoma,Kenwood,46018,2020-05-31,918293.0
 Sonoma,Kenwood,46018,2020-04-30,937902.0
 Sonoma,Kenwood,46018,2020-03-31,944363.0
 Sonoma,Kenwood,46018,2020-02-29,943186.0
 Sonoma,Kenwood,46018,2020-01-31,939182.0
 Sonoma,Kenwood,46018,2019-12-31,937423.0
 Sonoma,Kenwood,46018,2019-11-30,938471.0
 San Diego,Jamul,45919,2020-10-31,747353.0
 San Diego,Jamul,45919,2020-09-30,734544.0
 San Diego,Jamul,45919,2020-08-31,723809.0
 San Diego,Jamul,45919,2020-07-31,716066.0
 San Diego,Jamul,45919,2020-06-30,711358.0
 San Diego,Jamul,45919,2020-05-31,705747.0
 San Diego,Jamul,45919,2020-04-30,700153.0
 San Diego,Jamul,45919,2020-03-31,696335.0
 San Diego,Jamul,45919,2020-02-29,692601.0
 San Diego,Jamul,45919,2020-01-31,689410.0
 San Diego,Jamul,45919,2019-12-31,685058.0
 San Diego,Jamul,45919,2019-11-30,681335.0
 Los Angeles,Inglewood,45888,2020-10-31,666333.0
 Los Angeles,Inglewood,45888,2020-09-30,655516.0
 Los Angeles,Inglewood,45888,2020-08-31,643713.0
 Los Angeles,Inglewood,45888,2020-07-31,631921.0
 Los Angeles,Inglewood,45888,2020-06-30,634002.0
 Los Angeles,Inglewood,45888,2020-05-31,627665.0
 Los Angeles,Inglewood,45888,2020-04-30,637131.0
 Los Angeles,Inglewood,45888,2020-03-31,632852.0
 Los Angeles,Inglewood,45888,2020-02-29,627702.0
 Los Angeles,Inglewood,45888,2020-01-31,621154.0
 Los Angeles,Inglewood,45888,2019-12-31,615927.0
 Los Angeles,Inglewood,45888,2019-11-30,610889.0
 Riverside,Indio,45878,2020-10-31,351796.0
 Riverside,Indio,45878,2020-09-30,348388.0
 Riverside,Indio,45878,2020-08-31,345028.0
 Riverside,Indio,45878,2020-07-31,340856.0
 Riverside,Indio,45878,2020-06-30,340238.0
 Riverside,Indio,45878,2020-05-31,339280.0
 Riverside,Indio,45878,2020-04-30,337688.0
 Riverside,Indio,45878,2020-03-31,336636.0
 Riverside,Indio,45878,2020-02-29,336388.0
 Riverside,Indio,45878,2020-01-31,335761.0
 Riverside,Indio,45878,2019-12-31,335485.0
 Riverside,Indio,45878,2019-11-30,333713.0
 Trinity,Hyampom,45855,2020-10-31,281183.0
 Trinity,Hyampom,45855,2020-09-30,279304.0
 Trinity,Hyampom,45855,2020-08-31,276880.0
 Trinity,Hyampom,45855,2020-07-31,293378.0
 Trinity,Hyampom,45855,2020-06-30,290523.0
 Trinity,Hyampom,45855,2020-05-31,301847.0
 Trinity,Hyampom,45855,2020-04-30,318287.0
 Trinity,Hyampom,45855,2020-03-31,319659.0
 Trinity,Hyampom,45855,2020-02-29,319783.0
 Trinity,Hyampom,45855,2020-01-31,320346.0
 Trinity,Hyampom,45855,2019-12-31,321604.0
 Trinity,Hyampom,45855,2019-11-30,322479.0
 Alameda,Emeryville,4582,2020-10-31,751620.0
 Alameda,Emeryville,4582,2020-09-30,747137.0
 Alameda,Emeryville,4582,2020-08-31,741599.0
 Alameda,Emeryville,4582,2020-07-31,734713.0
 Alameda,Emeryville,4582,2020-06-30,826636.0
 Alameda,Emeryville,4582,2020-05-31,830996.0
 Alameda,Emeryville,4582,2020-04-30,847052.0
 Alameda,Emeryville,4582,2020-03-31,847419.0
 Alameda,Emeryville,4582,2020-02-29,844918.0
 Alameda,Emeryville,4582,2020-01-31,839739.0
 Alameda,Emeryville,4582,2019-12-31,831930.0
 Alameda,Emeryville,4582,2019-11-30,825226.0
 San Bernardino,Hesperia,45732,2020-10-31,310035.0
 San Bernardino,Hesperia,45732,2020-09-30,305812.0
 San Bernardino,Hesperia,45732,2020-08-31,301645.0
 San Bernardino,Hesperia,45732,2020-07-31,295225.0
 San Bernardino,Hesperia,45732,2020-06-30,288129.0
 San Bernardino,Hesperia,45732,2020-05-31,278956.0
 San Bernardino,Hesperia,45732,2020-04-30,285947.0
 San Bernardino,Hesperia,45732,2020-03-31,284275.0
 San Bernardino,Hesperia,45732,2020-02-29,282851.0
 San Bernardino,Hesperia,45732,2020-01-31,281531.0
 San Bernardino,Hesperia,45732,2019-12-31,280495.0
 San Bernardino,Hesperia,45732,2019-11-30,279267.0
 Los Angeles,Hacienda Heights,45602,2020-10-31,723038.0
 Los Angeles,Hacienda Heights,45602,2020-09-30,715554.0
 Los Angeles,Hacienda Heights,45602,2020-08-31,707068.0
 Los Angeles,Hacienda Heights,45602,2020-07-31,694699.0
 Los Angeles,Hacienda Heights,45602,2020-06-30,699559.0
 Los Angeles,Hacienda Heights,45602,2020-05-31,696769.0
 Los Angeles,Hacienda Heights,45602,2020-04-30,705066.0
 Los Angeles,Hacienda Heights,45602,2020-03-31,701817.0
 Los Angeles,Hacienda Heights,45602,2020-02-29,698017.0
 Los Angeles,Hacienda Heights,45602,2020-01-31,694020.0
 Los Angeles,Hacienda Heights,45602,2019-12-31,691753.0
 Los Angeles,Hacienda Heights,45602,2019-11-30,689414.0
 Yolo,Guinda,45592,2020-10-31,357817.0
 Yolo,Guinda,45592,2020-09-30,350839.0
 Yolo,Guinda,45592,2020-08-31,345725.0
 Yolo,Guinda,45592,2020-07-31,336314.0
 Yolo,Guinda,45592,2020-06-30,371999.0
 Yolo,Guinda,45592,2020-05-31,376925.0
 Yolo,Guinda,45592,2020-04-30,385717.0
 Yolo,Guinda,45592,2020-03-31,384784.0
 Yolo,Guinda,45592,2020-02-29,381782.0
 Yolo,Guinda,45592,2020-01-31,377356.0
 Yolo,Guinda,45592,2019-12-31,373473.0
 Yolo,Guinda,45592,2019-11-30,370049.0
 San Bernardino,Grand Terrace,45510,2020-10-31,425284.0
 San Bernardino,Grand Terrace,45510,2020-09-30,419361.0
 San Bernardino,Grand Terrace,45510,2020-08-31,413071.0
 San Bernardino,Grand Terrace,45510,2020-07-31,403086.0
 San Bernardino,Grand Terrace,45510,2020-06-30,399027.0
 San Bernardino,Grand Terrace,45510,2020-05-31,395474.0
 San Bernardino,Grand Terrace,45510,2020-04-30,395675.0
 San Bernardino,Grand Terrace,45510,2020-03-31,393260.0
 San Bernardino,Grand Terrace,45510,2020-02-29,391087.0
 San Bernardino,Grand Terrace,45510,2020-01-31,389178.0
 San Bernardino,Grand Terrace,45510,2019-12-31,387768.0
 San Bernardino,Grand Terrace,45510,2019-11-30,385623.0
 Sierra,Goodyears Bar,45482,2020-10-31,258145.0
 Sierra,Goodyears Bar,45482,2020-09-30,259504.0
 Sierra,Goodyears Bar,45482,2020-08-31,260024.0
 Sierra,Goodyears Bar,45482,2020-07-31,253934.0
 Sierra,Goodyears Bar,45482,2020-06-30,263676.0
 Sierra,Goodyears Bar,45482,2020-05-31,238047.0
 Sierra,Goodyears Bar,45482,2020-04-30,260206.0
 Sierra,Goodyears Bar,45482,2020-03-31,259356.0
 Sierra,Goodyears Bar,45482,2020-02-29,258134.0
 Sierra,Goodyears Bar,45482,2020-01-31,256916.0
 Sierra,Goodyears Bar,45482,2019-12-31,256009.0
 Sierra,Goodyears Bar,45482,2019-11-30,255117.0
 Glenn,Glenn,45460,2020-10-31,496081.0
 Glenn,Glenn,45460,2020-09-30,494605.0
 Glenn,Glenn,45460,2020-08-31,491015.0
 Glenn,Glenn,45460,2020-07-31,484161.0
 Glenn,Glenn,45460,2020-06-30,459437.0
 Glenn,Glenn,45460,2020-05-31,471308.0
 Glenn,Glenn,45460,2020-04-30,482100.0
 Glenn,Glenn,45460,2020-03-31,482373.0
 Glenn,Glenn,45460,2020-02-29,481110.0
 Glenn,Glenn,45460,2020-01-31,479409.0
 Glenn,Glenn,45460,2019-12-31,478359.0
 Glenn,Glenn,45460,2019-11-30,477396.0
 Los Angeles,Glendale,45457,2020-10-31,1031526.0
 Los Angeles,Glendale,45457,2020-09-30,1018239.0
 Los Angeles,Glendale,45457,2020-08-31,1001570.0
 Los Angeles,Glendale,45457,2020-07-31,972632.0
 Los Angeles,Glendale,45457,2020-06-30,987191.0
 Los Angeles,Glendale,45457,2020-05-31,982852.0
 Los Angeles,Glendale,45457,2020-04-30,998336.0
 Los Angeles,Glendale,45457,2020-03-31,992784.0
 Los Angeles,Glendale,45457,2020-02-29,986092.0
 Los Angeles,Glendale,45457,2020-01-31,979412.0
 Los Angeles,Glendale,45457,2019-12-31,975182.0
 Los Angeles,Glendale,45457,2019-11-30,970277.0
 Los Angeles,Gardena,45398,2020-10-31,644880.0
 Los Angeles,Gardena,45398,2020-09-30,635747.0
 Los Angeles,Gardena,45398,2020-08-31,626277.0
 Los Angeles,Gardena,45398,2020-07-31,612049.0
 Los Angeles,Gardena,45398,2020-06-30,611429.0
 Los Angeles,Gardena,45398,2020-05-31,603461.0
 Los Angeles,Gardena,45398,2020-04-30,612050.0
 Los Angeles,Gardena,45398,2020-03-31,609090.0
 Los Angeles,Gardena,45398,2020-02-29,604946.0
 Los Angeles,Gardena,45398,2020-01-31,600563.0
 Los Angeles,Gardena,45398,2019-12-31,598269.0
 Los Angeles,Gardena,45398,2019-11-30,595534.0
 Sonoma,Fulton,45374,2020-10-31,860962.0
 Sonoma,Fulton,45374,2020-09-30,848697.0
 Sonoma,Fulton,45374,2020-08-31,834747.0
 Sonoma,Fulton,45374,2020-07-31,792249.0
 Sonoma,Fulton,45374,2020-06-30,818361.0
 Sonoma,Fulton,45374,2020-05-31,827314.0
 Sonoma,Fulton,45374,2020-04-30,846992.0
 Sonoma,Fulton,45374,2020-03-31,842998.0
 Sonoma,Fulton,45374,2020-02-29,838610.0
 Sonoma,Fulton,45374,2020-01-31,829938.0
 Sonoma,Fulton,45374,2019-12-31,822805.0
 Sonoma,Fulton,45374,2019-11-30,816491.0
 Kern,Edwards,4525,2020-10-31,119888.0
 Kern,Edwards,4525,2020-09-30,119478.0
 Kern,Edwards,4525,2020-08-31,119226.0
 Kern,Edwards,4525,2020-07-31,116767.0
 Kern,Edwards,4525,2020-06-30,121689.0
 Kern,Edwards,4525,2020-05-31,122577.0
 Kern,Edwards,4525,2020-04-30,124817.0
 Kern,Edwards,4525,2020-03-31,126663.0
 Kern,Edwards,4525,2020-02-29,127720.0
 Kern,Edwards,4525,2020-01-31,128010.0
 Kern,Edwards,4525,2019-12-31,126874.0
 Kern,Edwards,4525,2019-11-30,125728.0
 Humboldt,Eureka,45191,2020-10-31,318421.0
 Humboldt,Eureka,45191,2020-09-30,315427.0
 Humboldt,Eureka,45191,2020-08-31,312030.0
 Humboldt,Eureka,45191,2020-07-31,301557.0
 Humboldt,Eureka,45191,2020-06-30,307401.0
 Humboldt,Eureka,45191,2020-05-31,304247.0
 Humboldt,Eureka,45191,2020-04-30,306655.0
 Humboldt,Eureka,45191,2020-03-31,306355.0
 Humboldt,Eureka,45191,2020-02-29,306412.0
 Humboldt,Eureka,45191,2020-01-31,306526.0
 Humboldt,Eureka,45191,2019-12-31,306672.0
 Humboldt,Eureka,45191,2019-11-30,306547.0
 San Diego,Encinitas,45164,2020-10-31,1377430.0
 San Diego,Encinitas,45164,2020-09-30,1359065.0
 San Diego,Encinitas,45164,2020-08-31,1340750.0
 San Diego,Encinitas,45164,2020-07-31,1326091.0
 San Diego,Encinitas,45164,2020-06-30,1291735.0
 San Diego,Encinitas,45164,2020-05-31,1295011.0
 San Diego,Encinitas,45164,2020-04-30,1299792.0
 San Diego,Encinitas,45164,2020-03-31,1299917.0
 San Diego,Encinitas,45164,2020-02-29,1295990.0
 San Diego,Encinitas,45164,2020-01-31,1291251.0
 San Diego,Encinitas,45164,2019-12-31,1283660.0
 San Diego,Encinitas,45164,2019-11-30,1277009.0
 Mariposa,El Portal,45107,2020-10-31,322307.0
 Mariposa,El Portal,45107,2020-09-30,320562.0
 Mariposa,El Portal,45107,2020-08-31,317597.0
 Mariposa,El Portal,45107,2020-07-31,346864.0
 Mariposa,El Portal,45107,2020-06-30,312878.0
 Mariposa,El Portal,45107,2020-05-31,309710.0
 Mariposa,El Portal,45107,2020-04-30,324086.0
 Mariposa,El Portal,45107,2020-03-31,325654.0
 Mariposa,El Portal,45107,2020-02-29,326765.0
 Mariposa,El Portal,45107,2020-01-31,326819.0
 Mariposa,El Portal,45107,2019-12-31,327699.0
 Mariposa,El Portal,45107,2019-11-30,328907.0
 San Bernardino,Earp,45025,2020-10-31,97597.0
 San Bernardino,Earp,45025,2020-09-30,97348.0
 San Bernardino,Earp,45025,2020-08-31,97785.0
 San Bernardino,Earp,45025,2020-07-31,91038.0
 San Bernardino,Earp,45025,2020-06-30,98239.0
 San Bernardino,Earp,45025,2020-05-31,98493.0
 San Bernardino,Earp,45025,2020-04-30,95678.0
 San Bernardino,Earp,45025,2020-03-31,94552.0
 San Bernardino,Earp,45025,2020-02-29,93469.0
 San Bernardino,Earp,45025,2020-01-31,92981.0
 San Bernardino,Earp,45025,2019-12-31,92526.0
 San Bernardino,Earp,45025,2019-11-30,92135.0
 Sonoma,Duncans Mills,44996,2020-10-31,610505.0
 Sonoma,Duncans Mills,44996,2020-09-30,608004.0
 Sonoma,Duncans Mills,44996,2020-08-31,609946.0
 Sonoma,Duncans Mills,44996,2020-07-31,552763.0
 Sonoma,Duncans Mills,44996,2020-06-30,604851.0
 Sonoma,Duncans Mills,44996,2020-05-31,537985.0
 Sonoma,Duncans Mills,44996,2020-04-30,466796.0
 Sonoma,Duncans Mills,44996,2020-03-31,476312.0
 Sonoma,Duncans Mills,44996,2020-02-29,481626.0
 Sonoma,Duncans Mills,44996,2020-01-31,482395.0
 Sonoma,Duncans Mills,44996,2019-12-31,479436.0
 Sonoma,Duncans Mills,44996,2019-11-30,479593.0
 Siskiyou,Dorris,44960,2020-10-31,91647.0
 Siskiyou,Dorris,44960,2020-09-30,91519.0
 Siskiyou,Dorris,44960,2020-08-31,91225.0
 Siskiyou,Dorris,44960,2020-07-31,92157.0
 Siskiyou,Dorris,44960,2020-06-30,92421.0
 Siskiyou,Dorris,44960,2020-05-31,93389.0
 Siskiyou,Dorris,44960,2020-04-30,94890.0
 Siskiyou,Dorris,44960,2020-03-31,94651.0
 Siskiyou,Dorris,44960,2020-02-29,94578.0
 Siskiyou,Dorris,44960,2020-01-31,94836.0
 Siskiyou,Dorris,44960,2019-12-31,94714.0
 Siskiyou,Dorris,44960,2019-11-30,94522.0
 Napa,Deer Park,44885,2020-10-31,953450.0
 Napa,Deer Park,44885,2020-09-30,962565.0
 Napa,Deer Park,44885,2020-08-31,966800.0
 Napa,Deer Park,44885,2020-07-31,953155.0
 Napa,Deer Park,44885,2020-06-30,1052369.0
 Napa,Deer Park,44885,2020-05-31,1080424.0
 Napa,Deer Park,44885,2020-04-30,1122581.0
 Napa,Deer Park,44885,2020-03-31,1130710.0
 Napa,Deer Park,44885,2020-02-29,1148694.0
 Napa,Deer Park,44885,2020-01-31,1165864.0
 Napa,Deer Park,44885,2019-12-31,1182418.0
 Napa,Deer Park,44885,2019-11-30,1194584.0
 San Bernardino,Daggett,44839,2020-10-31,103687.0
 San Bernardino,Daggett,44839,2020-09-30,104335.0
 San Bernardino,Daggett,44839,2020-08-31,104164.0
 San Bernardino,Daggett,44839,2020-07-31,102988.0
 San Bernardino,Daggett,44839,2020-06-30,86080.0
 San Bernardino,Daggett,44839,2020-05-31,97503.0
 San Bernardino,Daggett,44839,2020-04-30,98940.0
 San Bernardino,Daggett,44839,2020-03-31,98886.0
 San Bernardino,Daggett,44839,2020-02-29,98017.0
 San Bernardino,Daggett,44839,2020-01-31,96689.0
 San Bernardino,Daggett,44839,2019-12-31,95248.0
 San Bernardino,Daggett,44839,2019-11-30,94667.0
 Orange,Cypress,44833,2020-10-31,779131.0
 Orange,Cypress,44833,2020-09-30,771318.0
 Orange,Cypress,44833,2020-08-31,763817.0
 Orange,Cypress,44833,2020-07-31,753103.0
 Orange,Cypress,44833,2020-06-30,750683.0
 Orange,Cypress,44833,2020-05-31,746503.0
 Orange,Cypress,44833,2020-04-30,746079.0
 Orange,Cypress,44833,2020-03-31,743501.0
 Orange,Cypress,44833,2020-02-29,739369.0
 Orange,Cypress,44833,2020-01-31,735071.0
 Orange,Cypress,44833,2019-12-31,731947.0
 Orange,Cypress,44833,2019-11-30,730257.0
 Sonoma,Cotati,44769,2020-10-31,667400.0
 Sonoma,Cotati,44769,2020-09-30,654929.0
 Sonoma,Cotati,44769,2020-08-31,643401.0
 Sonoma,Cotati,44769,2020-07-31,636741.0
 Sonoma,Cotati,44769,2020-06-30,643381.0
 Sonoma,Cotati,44769,2020-05-31,645939.0
 Sonoma,Cotati,44769,2020-04-30,653592.0
 Sonoma,Cotati,44769,2020-03-31,655991.0
 Sonoma,Cotati,44769,2020-02-29,656214.0
 Sonoma,Cotati,44769,2020-01-31,653365.0
 Sonoma,Cotati,44769,2019-12-31,649373.0
 Sonoma,Cotati,44769,2019-11-30,648939.0
 Madera,Coarsegold,44661,2020-10-31,329088.0
 Madera,Coarsegold,44661,2020-09-30,327175.0
 Madera,Coarsegold,44661,2020-08-31,324693.0
 Madera,Coarsegold,44661,2020-07-31,320707.0
 Madera,Coarsegold,44661,2020-06-30,311014.0
 Madera,Coarsegold,44661,2020-05-31,308721.0
 Madera,Coarsegold,44661,2020-04-30,311201.0
 Madera,Coarsegold,44661,2020-03-31,310050.0
 Madera,Coarsegold,44661,2020-02-29,308750.0
 Madera,Coarsegold,44661,2020-01-31,307052.0
 Madera,Coarsegold,44661,2019-12-31,305076.0
 Madera,Coarsegold,44661,2019-11-30,303735.0
 Fresno,Clovis,44655,2020-10-31,387160.0
 Fresno,Clovis,44655,2020-09-30,383294.0
 Fresno,Clovis,44655,2020-08-31,378076.0
 Fresno,Clovis,44655,2020-07-31,371203.0
 Fresno,Clovis,44655,2020-06-30,366235.0
 Fresno,Clovis,44655,2020-05-31,367376.0
 Fresno,Clovis,44655,2020-04-30,365286.0
 Fresno,Clovis,44655,2020-03-31,363806.0
 Fresno,Clovis,44655,2020-02-29,363010.0
 Fresno,Clovis,44655,2020-01-31,362548.0
 Fresno,Clovis,44655,2019-12-31,362199.0
 Fresno,Clovis,44655,2019-11-30,361724.0
 San Bernardino,Chino,44583,2020-10-31,562449.0
 San Bernardino,Chino,44583,2020-09-30,556075.0
 San Bernardino,Chino,44583,2020-08-31,548938.0
 San Bernardino,Chino,44583,2020-07-31,535737.0
 San Bernardino,Chino,44583,2020-06-30,534098.0
 San Bernardino,Chino,44583,2020-05-31,530434.0
 San Bernardino,Chino,44583,2020-04-30,531529.0
 San Bernardino,Chino,44583,2020-03-31,528956.0
 San Bernardino,Chino,44583,2020-02-29,526984.0
 San Bernardino,Chino,44583,2020-01-31,525204.0
 San Bernardino,Chino,44583,2019-12-31,523704.0
 San Bernardino,Chino,44583,2019-11-30,521726.0
 Yolo,Capay,44433,2020-10-31,380544.0
 Yolo,Capay,44433,2020-09-30,382177.0
 Yolo,Capay,44433,2020-08-31,383739.0
 Yolo,Capay,44433,2020-07-31,354518.0
 Yolo,Capay,44433,2020-06-30,430609.0
 Yolo,Capay,44433,2020-05-31,423986.0
 Yolo,Capay,44433,2020-04-30,433139.0
 Yolo,Capay,44433,2020-03-31,432703.0
 Yolo,Capay,44433,2020-02-29,431980.0
 Yolo,Capay,44433,2020-01-31,428853.0
 Yolo,Capay,44433,2019-12-31,424743.0
 Yolo,Capay,44433,2019-11-30,421684.0
 Kern,California City,44406,2020-10-31,177300.0
 Kern,California City,44406,2020-09-30,175044.0
 Kern,California City,44406,2020-08-31,172713.0
 Kern,California City,44406,2020-07-31,170883.0
 Kern,California City,44406,2020-06-30,171472.0
 Kern,California City,44406,2020-05-31,170623.0
 Kern,California City,44406,2020-04-30,170809.0
 Kern,California City,44406,2020-03-31,169655.0
 Kern,California City,44406,2020-02-29,168579.0
 Kern,California City,44406,2020-01-31,168010.0
 Kern,California City,44406,2019-12-31,167643.0
 Kern,California City,44406,2019-11-30,166983.0
 Kern,Caliente,44404,2020-10-31,205876.0
 Kern,Caliente,44404,2020-09-30,203427.0
 Kern,Caliente,44404,2020-08-31,201495.0
 Kern,Caliente,44404,2020-07-31,202643.0
 Kern,Caliente,44404,2020-06-30,208142.0
 Kern,Caliente,44404,2020-05-31,202201.0
 Kern,Caliente,44404,2020-04-30,202650.0
 Kern,Caliente,44404,2020-03-31,199353.0
 Kern,Caliente,44404,2020-02-29,196601.0
 Kern,Caliente,44404,2020-01-31,194701.0
 Kern,Caliente,44404,2019-12-31,193842.0
 Kern,Caliente,44404,2019-11-30,192997.0
 Contra Costa,Byron,44393,2020-10-31,798068.0
 Contra Costa,Byron,44393,2020-09-30,788108.0
 Contra Costa,Byron,44393,2020-08-31,769362.0
 Contra Costa,Byron,44393,2020-07-31,737287.0
 Contra Costa,Byron,44393,2020-06-30,722436.0
 Contra Costa,Byron,44393,2020-05-31,704181.0
 Contra Costa,Byron,44393,2020-04-30,725001.0
 Contra Costa,Byron,44393,2020-03-31,729865.0
 Contra Costa,Byron,44393,2020-02-29,732021.0
 Contra Costa,Byron,44393,2020-01-31,733911.0
 Contra Costa,Byron,44393,2019-12-31,730737.0
 Contra Costa,Byron,44393,2019-11-30,724481.0
 Yuba,Browns Valley,44347,2020-10-31,471537.0
 Yuba,Browns Valley,44347,2020-09-30,467756.0
 Yuba,Browns Valley,44347,2020-08-31,461488.0
 Yuba,Browns Valley,44347,2020-07-31,457846.0
 Yuba,Browns Valley,44347,2020-06-30,447402.0
 Yuba,Browns Valley,44347,2020-05-31,443899.0
 Yuba,Browns Valley,44347,2020-04-30,458822.0
 Yuba,Browns Valley,44347,2020-03-31,458885.0
 Yuba,Browns Valley,44347,2020-02-29,458799.0
 Yuba,Browns Valley,44347,2020-01-31,457822.0
 Yuba,Browns Valley,44347,2019-12-31,456983.0
 Yuba,Browns Valley,44347,2019-11-30,454083.0
 Humboldt,Blocksburg,44202,2020-10-31,659401.0
 Humboldt,Blocksburg,44202,2020-09-30,666117.0
 Humboldt,Blocksburg,44202,2020-08-31,672869.0
 Humboldt,Blocksburg,44202,2020-07-31,432733.0
 Humboldt,Blocksburg,44202,2020-06-30,561693.0
 Humboldt,Blocksburg,44202,2020-05-31,671580.0
 Humboldt,Blocksburg,44202,2020-04-30,669338.0
 Humboldt,Blocksburg,44202,2020-03-31,669321.0
 Humboldt,Blocksburg,44202,2020-02-29,671315.0
 Humboldt,Blocksburg,44202,2020-01-31,675060.0
 Humboldt,Blocksburg,44202,2019-12-31,679008.0
 Humboldt,Blocksburg,44202,2019-11-30,680678.0
 Inyo,Big Pine,44163,2020-10-31,284005.0
 Inyo,Big Pine,44163,2020-09-30,283913.0
 Inyo,Big Pine,44163,2020-08-31,283623.0
 Inyo,Big Pine,44163,2020-07-31,279957.0
